"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner","wap","wtr"
"eryhiqu",8029,2279,2,True,True,9.888328745719942,2.1630702199382625,78.1250171230955,0.266146504853442
"quozagchofuquuri",8030,2279,2,True,True,13.195738317045937,1.3606577300886002,89.68865782727036,0.3394436066927758
"furuqzibumehew",8031,2279,2,True,True,10.304348982743491,4.286316337470162,58.40284190055694,0.1775207057056102
"wawaseguadtimuj",8032,2279,2,True,True,10.217136709554538,2.556061832903861,74.98260123588672,0.2499130213100186
"quozagchofuquuri",8033,2279,2,True,True,10.209791054281856,2.217424919203562,78.28138786176625,0.2669838410204469
"weebambapcucawkikla",8034,2279,1,False,True,"","","",""
"vibiinedla",8035,2279,2,True,True,12.295957190064213,2.5598093453792328,79.18169927065381,0.2718646195274274
"detojolorse",8036,2279,2,True,True,11.709159610150971,2.320504056954432,80.18214684730467,0.2774137630451103
"firpervagowohannod",8037,2279,1,False,True,"","","",""
"geneepedog",8038,2279,2,True,True,10.162926175619416,2.661582968697639,73.81085995603604,0.24412336935564063
"apicog",8039,2279,2,True,True,8.29436646976926,2.9725437748077734,64.1618948759752,0.20067532208308977
"axdimodpevtiqdeken",8040,1502,2,True,False,23.75829444277282,2.465281962566089,89.62348931021008,0.33893704111598216
"quozagchofuquuri",8041,1502,4,True,True,"","","",""
"weebambapcucawkikla",8042,1502,1,False,True,"","","",""
"weebambapcucawkikla",8043,1502,0,True,True,"","","",""
"quozagchofuquuri",8044,1502,4,True,True,"","","",""
"zavpomyisab",8045,1502,1,False,False,"","","",""
"aturrooqel",8046,1502,2,True,True,12.724038084247407,3.942183003616435,69.01783083707576,0.2216918561965702
"ducira",8047,1502,2,True,True,9.31171817157576,1.4040054381531066,84.9221656810999,0.3058490643925447
"idpaadoressapneav",8048,1502,2,True,True,10.385973821550046,1.9262469901446149,81.45338103830177,0.2846710716038238
"olegdameesictom",8049,1502,2,True,True,9.963035530044829,4.477319829215971,55.060685915311346,0.16481604272918782
"wawaseguadtimuj",8050,1502,4,True,True,"","","",""
"weebambapcucawkikla",8051,1502,1,False,True,"","","",""
"idpaadoressapneav",8052,1502,2,True,True,9.983286655192297,1.8675418122485063,81.29331675278301,0.28374388305057713
"nyvulamru",8053,1502,2,True,False,8.59087866415684,2.6522441492612256,69.12720743773265,0.222183547273261
"etetsuadnodsetcaes",8054,1502,2,True,True,10.093635489562487,3.506056642544863,65.26467944904127,0.20531660824302153
"wawaseguadtimuj",8055,1502,4,True,True,"","","",""
"poilregerpiah",8056,1502,1,False,False,"","","",""
"cycnegaqiqovlaam",8057,1502,3,False,False,"","","",""
"poilregerpiah",8058,1502,1,False,False,"","","",""
"poilregerpiah",8059,1502,1,False,True,"","","",""
"axdimodpevtiqdeken",8060,1207,2,True,False,23.75829444277282,2.7106513066244573,88.59071591543042,0.33111184111541764
"quozagchofuquuri",8061,1207,2,True,True,9.059711025786891,1.4720905634490307,83.75124152129155,0.2984512560278008
"weebambapcucawkikla",8062,1207,1,False,True,"","","",""
"weebambapcucawkikla",8063,1207,0,True,True,"","","",""
"quozagchofuquuri",8064,1207,2,True,True,12.35211254335627,1.1171225355583383,90.95602042454514,0.34963395017944665
"zavpomyisab",8065,1207,2,True,True,8.92997835063484,1.5002249499094742,83.20012780542943,0.29506176421559
"aturrooqel",8066,1207,1,False,False,"","","",""
"ducira",8067,1207,2,True,True,7.803812048699898,0.5208047372653465,93.3262777983984,0.3708322582685444
"idpaadoressapneav",8068,1207,2,True,True,6.2787822444037715,1.0253248112348667,83.6700052442696,0.29794805893205095
"olegdameesictom",8069,1207,2,True,True,7.5832792350324905,2.7284815790434322,64.01976645619668,0.2000823715426045
"wawaseguadtimuj",8070,1207,2,True,True,7.010113427444435,2.0702522970515833,70.46763481819576,0.22828155573367756
"weebambapcucawkikla",8071,1207,1,False,True,"","","",""
"idpaadoressapneav",8072,1207,2,True,True,3.203010186105465,0.6445031601984764,79.87820447795308,0.2757133780068073
"nyvulamru",8073,1207,2,True,True,7.821472246813965,1.63829205202515,79.05391721242123,0.2711655468052354
"etetsuadnodsetcaes",8074,1207,2,False,True,7.794338204460226,3.964651056937785,49.1342182884872,0.14339874610598743
"wawaseguadtimuj",8075,1207,1,False,False,"","","",""
"poilregerpiah",8076,1207,1,False,False,"","","",""
"cycnegaqiqovlaam",8077,1207,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"poilregerpiah",8078,1207,1,False,False,"","","",""
"poilregerpiah",8079,1207,1,False,True,"","","",""
"axdimodpevtiqdeken",8080,1024,2,True,False,23.7582944427728,3.7398635445007216,84.25870361397774,0.3016234868613332
"quozagchofuquuri",8081,1024,4,True,True,"","","",""
"weebambapcucawkikla",8082,1024,1,False,True,"","","",""
"weebambapcucawkikla",8083,1024,0,True,True,"","","",""
"quozagchofuquuri",8084,1024,4,True,True,"","","",""
"zavpomyisab",8085,1024,2,True,True,7.991519004568013,3.111367533299936,61.066631618826726,0.18801695406170998
"aturrooqel",8086,1024,1,False,False,"","","",""
"ducira",8087,1024,2,True,True,6.677648796603177,1.2991679168775658,80.54453062074134,0.2794582274303875
"idpaadoressapneav",8088,1024,2,True,True,6.604538155229634,1.5384758455582859,76.7057770066771,0.25867955436120366
"olegdameesictom",8089,1024,1,False,False,"","","",""
"wawaseguadtimuj",8090,1024,1,False,False,"","","",""
"weebambapcucawkikla",8091,1024,1,False,True,"","","",""
"idpaadoressapneav",8092,1024,2,True,True,6.19031127614127,1.2785874459679691,79.34534486341734,0.2727630359262458
"nyvulamru",8093,1024,2,True,True,8.87433327521738,2.579077646736914,70.93778691026522,0.23045309735718172
"etetsuadnodsetcaes",8094,1024,2,True,True,7.635028609425619,3.602611927267671,52.81468987791135,0.15654217827334074
"wawaseguadtimuj",8095,1024,1,False,False,"","","",""
"poilregerpiah",8096,1024,1,False,False,"","","",""
"cycnegaqiqovlaam",8097,1024,4,False,False,"","","",""
"poilregerpiah",8098,1024,1,False,False,"","","",""
"poilregerpiah",8099,1024,1,False,True,"","","",""
"axdimodpevtiqdeken",8100,1750,2,True,False,23.75829444277282,2.6609392611750353,88.7999567158135,0.33266767135288444
"quozagchofuquuri",8101,1750,8,True,True,"","","",""
"weebambapcucawkikla",8102,1750,1,False,True,"","","",""
"etsutgyeftuqichalsa",8103,1750,2,True,True,12.218551427718511,4.723809730424672,61.33903631400668,0.18911029413153074
"quozagchofuquuri",8104,1750,6,True,True,"","","",""
"zavpomyisab",8105,1750,2,True,True,12.277236381056417,3.5325209866651353,71.22706709373324,0.23179796371826916
"aturrooqel",8106,1750,2,True,True,13.135519134450494,3.5384653391029564,73.06185387205116,0.2404901440795126
"ducira",8107,1750,2,True,True,11.227691899908478,1.105015840869235,90.15812109273998,0.3431411549572353
"idpaadoressapneav",8108,1750,2,True,True,10.447921463472548,2.0515211114108123,80.36431343226279,0.27843913608368687
"olegdameesictom",8109,1750,2,True,True,12.750981322508062,5.901238940393534,53.719335075986244,0.15985052945795375
"wawaseguadtimuj",8110,1750,4,True,True,"","","",""
"weebambapcucawkikla",8111,1750,1,False,True,"","","",""
"idpaadoressapneav",8112,1750,2,True,True,7.2048894545941735,1.4277658016597494,80.18337671025141,0.277420669817767
"nyvulamru",8113,1750,2,True,True,13.550568234220064,2.7636085265235013,79.60522039552264,0.2741971014110018
"etetsuadnodsetcaes",8114,1750,2,True,True,10.621479814770261,2.390746627810664,77.49139790779356,0.26278384281310835
"wawaseguadtimuj",8115,1750,2,True,True,6.514563912536833,1.8627731337587352,71.40601951614971,0.23263330198092042
"poilregerpiah",8116,1750,1,False,False,"","","",""
"cycnegaqiqovlaam",8117,1750,3,False,False,"","","",""
"poilregerpiah",8118,1750,1,False,False,"","","",""
"poilregerpiah",8119,1750,1,False,True,"","","",""
"axdimodpevtiqdeken",8120,987,2,False,True,20.5562581686844,11.267371139484998,45.187635575380064,0.12982313543179144
"quozagchofuquuri",8121,987,4,True,True,"","","",""
"weebambapcucawkikla",8122,987,1,False,True,"","","",""
"weebambapcucawkikla",8123,987,0,True,True,"","","",""
"quozagchofuquuri",8124,987,4,True,True,"","","",""
"zavpomyisab",8125,987,1,False,False,"","","",""
"aturrooqel",8126,987,2,True,True,10.585604216590296,3.495046942159614,66.98301891277968,0.21269797648110655
"ducira",8127,987,2,True,True,8.931161977415242,1.6222156067444764,81.83645520205916,0.2869064477867711
"idpaadoressapneav",8128,987,2,True,True,8.695600911946919,2.1263767817012136,75.54652285410458,0.25274771413647446
"olegdameesictom",8129,987,2,True,True,10.21713670959065,3.842603509562636,62.39060297631478,0.19336749591862729
"wawaseguadtimuj",8130,987,1,False,False,"","","",""
"weebambapcucawkikla",8131,987,1,False,True,"","","",""
"idpaadoressapneav",8132,987,2,True,True,5.937445270840461,1.3605915480024824,77.0845627043584,0.26064964332781126
"nyvulamru",8133,987,2,True,True,6.77376706027076,2.3041224789363337,65.98462187384055,0.20838647953944484
"etetsuadnodsetcaes",8134,987,1,False,False,"","","",""
"wawaseguadtimuj",8135,987,1,False,False,"","","",""
"poilregerpiah",8136,987,1,False,False,"","","",""
"cycnegaqiqovlaam",8137,987,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"poilregerpiah",8138,987,1,False,False,"","","",""
"poilregerpiah",8139,987,1,False,True,"","","",""
"axdimodpevtiqdeken",8140,1822,2,True,False,23.75829444277282,4.907060084970157,79.34590760801491,0.2727661315297328
"quozagchofuquuri",8141,1822,4,True,False,"","","",""
"weebambapcucawkikla",8142,1822,1,False,True,"","","",""
"etsutgyeftuqichalsa",8143,1822,2,True,True,10.25909934297209,6.349035159628592,38.11313305998986,0.10665896813321735
"quozagchofuquuri",8144,1822,2,True,True,12.04967805036473,2.5810124389563893,78.58023734602384,0.268592552766899
"zavpomyisab",8145,1822,2,True,True,11.418843237718619,4.748113911065791,58.418608503338895,0.17758182628509794
"aturrooqel",8146,1822,2,True,True,12.564378957729433,3.79357521394724,69.8069023012595,0.2252587685714952
"ducira",8147,1822,2,True,True,10.936597641998036,3.04333207366047,72.17295384467965,0.23624326475272553
"idpaadoressapneav",8148,1822,2,True,True,12.397273894288478,2.8619619414174235,76.91458649844019,0.25976358778507463
"olegdameesictom",8149,1822,2,True,True,14.218741497694179,5.438421072440945,61.7517410150337,0.1907741157949165
"wawaseguadtimuj",8150,1822,2,True,True,9.399868360773612,4.4230816739134475,52.94528067678783,0.15701778718418877
"weebambapcucawkikla",8151,1822,1,False,True,"","","",""
"idpaadoressapneav",8152,1822,2,True,True,11.583102734855586,3.120788283887583,73.05740650562838,0.24046872301025246
"nyvulamru",8153,1822,2,True,True,11.051033526472086,4.423579553752625,59.97134980039463,0.1836590043971325
"etetsuadnodsetcaes",8154,1822,2,True,True,11.997292729012463,3.956124517146268,67.02485630296103,0.2128800612242378
"wawaseguadtimuj",8155,1822,1,False,False,"","","",""
"poilregerpiah",8156,1822,1,False,False,"","","",""
"cycnegaqiqovlaam",8157,1822,3,False,False,"","","",""
"poilregerpiah",8158,1822,1,False,True,"","","",""
"poilregerpiah",8159,1822,1,False,True,"","","",""
"axdimodpevtiqdeken",8160,1054,2,True,True,58.120568012073456,13.456391931038562,76.84745281869364,0.2594145308767258
"quozagchofuquuri",8161,1054,6,True,False,"","","",""
"weebambapcucawkikla",8162,1054,1,False,True,"","","",""
"etsutgyeftuqichalsa",8163,1054,2,True,True,29.019004506914683,15.392977565930742,46.95552853212837,0.13584182191020472
"quozagchofuquuri",8164,1054,4,True,True,"","","",""
"zavpomyisab",8165,1054,2,False,True,30.284669733410556,14.119214983140344,53.378342549452384,0.15859973106869255
"aturrooqel",8166,1054,2,True,True,37.88605996042152,12.063292615711804,68.1590204198748,0.21786094040294068
"ducira",8167,1054,2,True,True,26.34912685588869,10.509039896070684,60.11617404421866,0.18423178613189495
"idpaadoressapneav",8168,1054,2,True,True,31.273871289617972,14.567536042603532,53.41946666052969,0.1587503357530212
"olegdameesictom",8169,1054,2,True,True,30.046323038658368,16.667365601740663,44.52776940361054,0.1276015890326952
"wawaseguadtimuj",8170,1054,2,True,True,27.150325646666598,15.175684835980853,44.104962004961955,0.12618507923359307
"weebambapcucawkikla",8171,1054,1,False,True,"","","",""
"idpaadoressapneav",8172,1054,2,True,True,34.22673647452358,10.903535569332536,68.14322166693132,0.2177909536661313
"nyvulamru",8173,1054,2,True,True,31.77847831325429,15.023161519329177,52.725359058293044,0.15621721632073052
"etetsuadnodsetcaes",8174,1054,4,True,False,"","","",""
"wawaseguadtimuj",8175,1054,2,True,True,27.62016331269416,13.936030872515103,49.543995396616154,0.14483804890098434
"poilregerpiah",8176,1054,1,False,False,"","","",""
"cycnegaqiqovlaam",8177,1054,3,False,False,"","","",""
"poilregerpiah",8178,1054,1,False,False,"","","",""
"poilregerpiah",8179,1054,1,False,False,"","","",""
"weebambapcucawkikla",8180,311,1,False,True,"","","",""
"poilregerpiah",8181,311,1,False,True,"","","",""
"wawaseguadtimuj",8182,311,2,True,True,22.99020807906186,9.242594160263595,59.79769244158686,0.18297355174050087
"ysuwgefa",8183,311,2,True,True,32.20387171337431,8.41971648541195,73.85495582534186,0.24433887578154292
"ardoro",8184,311,2,True,True,31.867643334454293,11.211177272431733,64.81955959287845,0.2034344911865106
"poilregerpiah",8185,311,2,False,True,34.89170144718447,11.852588757138625,66.03035029667475,0.208582560133555
"enzeobrunelic",8186,311,2,True,True,31.034394017187832,7.141385926231985,76.98880177174763,0.26015005613794506
"wawaseguadtimuj",8187,311,2,True,True,26.708286671507093,8.668628682591553,67.54329924188131,0.21514608674744046
"leresgodat",8188,311,2,True,True,35.007994022337286,9.056822188518176,74.12927406597659,0.24568363238859656
"idpaadoressapneav",8189,311,1,False,False,"","","",""
"enezeserasit",8190,311,2,True,True,20.708020026085066,7.443974465854352,64.05269815039064,0.20021965604125513
"wawaseguadtimuj",8191,311,2,True,True,17.166694329769932,11.28013870296239,34.29056004451169,0.09469320276027839
"enezeserasit",8192,311,2,True,True,25.784752887614484,11.321356648147502,56.09282471120508,0.16868755196644467
"geneepedog",8193,311,1,False,False,"","","",""
"wawaseguadtimuj",8194,311,2,True,True,16.58941015020043,8.163946380535021,50.788205809497164,0.1492444077762165
"apicog",8195,311,2,True,True,25.595471886666008,12.352112543391856,51.741024357411035,0.15265659772140133
"geneepedog",8196,311,1,False,False,"","","",""
"geneepedog",8197,311,0,True,True,"","","",""
"geneepedog",8198,311,2,True,True,32.304075054892834,8.798067475246246,72.76483706685273,0.23906340361523043
"wawaseguadtimuj",8199,311,2,True,True,25.69733801284561,8.859845234003512,65.52232285859864,0.20641152465823293
"weebambapcucawkikla",8200,457,1,False,True,"","","",""
"poilregerpiah",8201,457,1,False,True,"","","",""
"wawaseguadtimuj",8202,457,1,False,False,"","","",""
"ysuwgefa",8203,457,2,True,True,12.077523982097812,3.3808091760964567,72.00743148092491,0.23545998167065962
"ardoro",8204,457,2,False,True,15.380074218458246,4.789788078105166,68.8571848869445,0.22097125993432376
"poilregerpiah",8205,457,2,True,True,14.114202770913737,3.414815371944592,75.80582178554374,0.2540621104096796
"enzeobrunelic",8206,457,2,True,True,13.424263611590602,2.5474313237396036,81.02367923153614,0.2821909048704356
"wawaseguadtimuj",8207,457,1,False,False,"","","",""
"leresgodat",8208,457,2,True,True,15.362364483757721,4.095673518082262,73.33956291420812,0.24183127084311765
"idpaadoressapneav",8209,457,2,True,True,9.131904010225385,2.7881113800704083,69.4684550237449,0.22372321407574292
"enezeserasit",8210,457,2,True,True,13.209855743237346,3.572619809327322,72.95489156907493,0.23997544139579308
"wawaseguadtimuj",8211,457,1,False,False,"","","",""
"enezeserasit",8212,457,2,True,True,8.736609110635879,3.7324757643956024,57.27775253385532,0.1731887109272972
"geneepedog",8213,457,1,False,False,"","","",""
"wawaseguadtimuj",8214,457,1,False,False,"","","",""
"apicog",8215,457,2,True,True,9.443627115894044,3.847404538849105,59.25924973918387,0.1808575934601603
"geneepedog",8216,457,1,False,False,"","","",""
"enezeserasit",8217,457,2,True,True,13.509769339857005,3.6431375207211976,73.03331071705954,0.2403526945886956
"geneepedog",8218,457,1,False,False,"","","",""
"wawaseguadtimuj",8219,457,1,False,False,"","","",""
"weebambapcucawkikla",8220,985,1,False,True,"","","",""
"poilregerpiah",8221,985,1,False,False,"","","",""
"wawaseguadtimuj",8222,985,1,False,False,"","","",""
"ysuwgefa",8223,985,2,True,True,3.996188026939656,1.4814360016140413,62.92877132839646,0.19556926620492335
"ardoro",8224,985,1,False,False,"","","",""
"poilregerpiah",8225,985,2,True,True,10.224247331660694,1.629260629542562,84.06473770937302,0.3004050207881785
"enzeobrunelic",8226,985,2,True,True,9.289822564994035,1.7626094722332049,81.0264463082957,0.2822067856216343
"wawaseguadtimuj",8227,985,1,False,False,"","","",""
"leresgodat",8228,985,2,True,False,10.46987460429558,2.552901113184568,75.61669829228744,0.253102745520973
"idpaadoressapneav",8229,985,2,True,True,6.88926499701936,1.2105436939708178,82.42855087597066,0.2904084381229212
"enezeserasit",8230,985,2,True,True,9.376685625598643,3.768249646659772,59.812562806069415,0.18303218935540722
"wawaseguadtimuj",8231,985,1,False,False,"","","",""
"enezeserasit",8232,985,2,True,True,7.041417501726933,2.1944630459513075,68.83492499325445,0.22087155731301067
"geneepedog",8233,985,1,False,False,"","","",""
"wawaseguadtimuj",8234,985,1,False,False,"","","",""
"apicog",8235,985,2,True,True,7.969016492524411,2.0231194563709916,74.61268328069289,0.2480708595690689
"geneepedog",8236,985,1,False,False,"","","",""
"enezeserasit",8237,985,2,True,True,6.190298673977564,2.5089288867574804,59.469986524165996,0.18168406623358452
"geneepedog",8238,985,2,True,True,8.092779844809412,2.5427009279175445,68.58062400463798,0.21973505394287163
"wawaseguadtimuj",8239,985,1,False,False,"","","",""
"weebambapcucawkikla",8240,1645,1,False,True,"","","",""
"poilregerpiah",8241,1645,1,False,True,"","","",""
"wawaseguadtimuj",8242,1645,1,False,False,"","","",""
"ysuwgefa",8243,1645,2,True,True,9.932070470317766,3.8148981719908144,61.59010164706614,0.19012140138058153
"ardoro",8244,1645,1,False,False,"","","",""
"poilregerpiah",8245,1645,2,True,True,12.803293054145913,4.655159102562905,63.64092360554467,0.19850756064846617
"enzeobrunelic",8246,1645,2,True,True,19.088367136717395,4.283209474941886,77.56115311349537,0.26315169999288235
"wawaseguadtimuj",8247,1645,1,False,False,"","","",""
"leresgodat",8248,1645,2,True,True,12.675166638321643,4.5940004500677025,63.75589701378469,0.1989846225430696
"idpaadoressapneav",8249,1645,2,True,True,8.025804726008467,1.0942285984956244,86.36611983656093,0.31537957748776085
"idpaadoressapneav",8250,1645,0,True,True,"","","",""
"wawaseguadtimuj",8251,1645,1,False,False,"","","",""
"wawaseguadtimuj",8252,1645,0,True,True,"","","",""
"geneepedog",8253,1645,1,False,False,"","","",""
"wawaseguadtimuj",8254,1645,1,False,False,"","","",""
"apicog",8255,1645,1,False,False,"","","",""
"geneepedog",8256,1645,1,False,False,"","","",""
"geneepedog",8257,1645,0,True,True,"","","",""
"geneepedog",8258,1645,1,False,False,"","","",""
"wawaseguadtimuj",8259,1645,1,False,False,"","","",""
"weebambapcucawkikla",8260,491,1,False,False,"","","",""
"poilregerpiah",8261,491,1,False,True,"","","",""
"wawaseguadtimuj",8262,491,1,False,False,"","","",""
"ysuwgefa",8263,491,2,True,True,8.154814471769216,1.64861034540238,79.78359469599671,0.27518671467191214
"ardoro",8264,491,1,False,False,"","","",""
"poilregerpiah",8265,491,2,True,True,11.43892019947865,3.798216620907453,66.79567166592732,0.21188401496067297
"enzeobrunelic",8266,491,2,True,True,8.880850383235497,1.9904972149212143,77.58663721349586,0.26328623410063295
"wawaseguadtimuj",8267,491,1,False,False,"","","",""
"leresgodat",8268,491,2,True,True,9.596331018133746,2.8140480412843085,70.67579227970845,0.2292408463214422
"idpaadoressapneav",8269,491,2,True,True,6.472771883399882,1.6470494900616326,74.55418606230096,0.24778078018468214
"enezeserasit",8270,491,2,True,True,10.008658408308872,3.1415185885901185,68.61199113377545,0.2198749883256381
"wawaseguadtimuj",8271,491,1,False,False,"","","",""
"enezeserasit",8272,491,2,True,True,7.397163532903799,2.3526754740411153,68.19489709026942,0.21801993461535896
"geneepedog",8273,491,1,False,False,"","","",""
"wawaseguadtimuj",8274,491,1,False,False,"","","",""
"apicog",8275,491,3,False,False,"","","",""
"geneepedog",8276,491,1,False,False,"","","",""
"enezeserasit",8277,491,2,True,True,8.676238450565341,2.7155094764914915,68.70176526424825,0.22027587369091778
"geneepedog",8278,491,2,True,False,7.490750432947782,3.029223788501799,59.56047640864027,0.18203961099155871
"wawaseguadtimuj",8279,491,1,False,False,"","","",""
"dorejif",8280,2045,1,False,False,"","","",""
"idpaadoressapneav",8281,2045,2,True,True,5.618069625218601,1.5581888178964687,72.26469371433184,0.23667839869435242
"nexoregeqchej",8282,2045,1,False,False,"","","",""
"nexoregeqchej",8283,2045,0,True,True,"","","",""
"wawaseguadtimuj",8284,2045,1,False,False,"","","",""
"nagichquytetdar",8285,2045,1,False,False,"","","",""
"apicog",8286,2045,1,False,False,"","","",""
"geneepedog",8287,2045,1,False,False,"","","",""
"idpaadoressapneav",8288,2045,2,True,True,7.294150078523577,1.6415145963922742,77.49546446507259,0.2628052723239437
"reroquelyr",8289,2045,3,False,False,"","","",""
"aturrooqel",8290,2045,1,False,False,"","","",""
"iflegaq",8291,2045,1,False,False,"","","",""
"weebambapcucawkikla",8292,2045,1,False,True,"","","",""
"geneepedog",8293,2045,1,False,False,"","","",""
"aturrooqel",8294,2045,1,False,False,"","","",""
"geneepedog",8295,2045,1,False,False,"","","",""
"enzeobrunelic",8296,2045,2,True,True,10.133557258477943,4.126865782644039,59.275250759634105,0.1809202715606729
"aturrooqel",8297,2045,1,False,False,"","","",""
"geneepedog",8298,2045,1,False,False,"","","",""
"aturrooqel",8299,2045,1,False,False,"","","",""
"vamquanireavipru",8300,332,1,False,False,"","","",""
"aturrooqel",8301,332,2,True,True,35.610351586751605,10.431795273357475,70.70572232923841,0.2293790581331445
"vamquanireavipru",8302,332,1,False,True,"","","",""
"tailhivosgaf",8303,332,2,True,True,26.990346270221686,12.37032268406349,54.16760288951311,0.16150185705647183
"vamquanireavipru",8304,332,2,False,False,37.481176641958164,23.75829444277282,36.612730518772764,0.10191938793371495
"vamquanireavipru",8305,332,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"aturrooqel",8306,332,2,True,True,37.16291628999744,10.779754007952288,70.9932505731427,0.23071042803862002
"tahrepelvequ",8307,332,2,True,True,52.54039224169423,20.645622049290115,60.705238068423725,0.18657232919070363
"garirquayprakuraf",8308,332,2,True,True,31.08701164024879,13.929427056696609,55.19213227088709,0.1653066040048261
"ottowyc",8309,332,2,True,True,38.77019848554232,17.20060246471685,55.6344740635489,0.16696274256304636
"nyvulamru",8310,332,2,False,True,34.52676751102734,14.396918740348644,58.30215285647438,0.17713064893239858
"enzeobrunelic",8311,332,2,True,True,40.452809318793335,11.55301315895517,71.44076430412971,0.23279579112656976
"rasiegcisitrook",8312,332,2,True,True,37.13006621390853,14.8398083919352,60.03290619940675,0.18390233391958885
"vibiinedla",8313,332,2,True,True,41.38203403154287,14.51310512221499,64.92897108162306,0.20389601100974275
"hokdurnanemtal",8314,332,1,False,True,"","","",""
"gelgegibnehdo",8315,332,1,False,False,"","","",""
"enzeobrunelic",8316,332,2,True,True,33.00021212883372,11.28013870291701,65.81798123333557,0.20767304791268207
"lowmeginqodonvar",8317,332,2,False,True,35.5658613806166,15.234990093677947,57.16400643123178,0.17275393979159884
"ardoro",8318,332,2,True,True,38.24076994076297,13.803741320390458,63.90307689470374,0.19959642518232135
"duotutholechquaig",8319,332,2,True,True,30.97624466797849,11.062320486907442,64.28772885325557,0.20120127532591262
"vamquanireavipru",8320,2139,1,False,False,"","","",""
"aturrooqel",8321,2139,1,False,True,"","","",""
"vamquanireavipru",8322,2139,1,False,False,"","","",""
"tailhivosgaf",8323,2139,2,True,True,15.58882274078477,5.6707898054713075,63.62271930493559,0.19843209431761313
"vamquanireavipru",8324,2139,1,False,False,"","","",""
"vamquanireavipru",8325,2139,1,False,False,"","","",""
"aturrooqel",8326,2139,2,True,True,16.2577483093523,5.61977298628043,65.43326370080631,0.20603258556774665
"tahrepelvequ",8327,2139,2,False,True,27.86165876450831,13.899371336282101,50.11290801541266,0.1468460251370964
"garirquayprakuraf",8328,2139,2,True,True,15.671043347007641,5.599002100162787,64.2716698806662,0.2011341014797197
"ottowyc",8329,2139,2,True,True,17.174766021466045,6.043245542816968,64.81322927332018,0.2034078105939073
"nyvulamru",8330,2139,2,True,True,12.698286442917157,5.168065303182922,59.30108108353814,0.18102147832314067
"enzeobrunelic",8331,2139,2,True,True,16.11305610531661,4.731798822438146,70.63375940907412,0.22904686479519248
"rasiegcisitrook",8332,2139,2,True,True,15.20815158372948,5.8481940586319325,61.545661703631005,0.1899421896792108
"vibiinedla",8333,2139,2,True,True,22.36631992322079,5.10373465500722,77.18116045676113,0.26115465493734824
"hokdurnanemtal",8334,2139,1,False,False,"","","",""
"gelgegibnehdo",8335,2139,2,True,True,25.337265099531773,7.749604671194532,69.41420220078234,0.22347785893703892
"enzeobrunelic",8336,2139,2,True,True,14.734144507277566,5.573771770810814,62.171052631811854,0.1924737923030456
"lowmeginqodonvar",8337,2139,2,True,True,17.542527167799093,6.369615640397422,63.69043308600695,0.19871289890706806
"ardoro",8338,2139,2,True,True,18.755053102905837,7.299643116855881,61.0790591911206,0.18806675069464218
"duotutholechquaig",8339,2139,2,True,True,16.903281544122347,5.956239727197859,64.7628200970895,0.20319543508012508
"vamquanireavipru",8340,472,1,False,False,"","","",""
"aturrooqel",8341,472,2,True,True,25.956018531046144,9.234648215438083,64.42193857893703,0.20176325921735025
"vamquanireavipru",8342,472,1,False,False,"","","",""
"tailhivosgaf",8343,472,2,True,True,23.210723944110946,8.599208954186976,62.9515693914029,0.19566289000272616
"vamquanireavipru",8344,472,1,False,False,"","","",""
"vamquanireavipru",8345,472,1,False,False,"","","",""
"aturrooqel",8346,472,2,True,True,28.409253597801676,7.604153766092163,73.23353202535185,0.2413184004676398
"tahrepelvequ",8347,472,2,True,True,45.38077740909802,25.10251880688918,44.68468757025617,0.12812867672491932
"garirquayprakuraf",8348,472,2,True,True,22.78441581767236,9.297251882760493,59.19468834680751,0.18060482293406302
"ottowyc",8349,472,2,True,True,26.25391793898094,10.567595420633289,59.748501365798525,0.18277965609768393
"nyvulamru",8350,472,2,True,True,20.871853982791894,8.645538427188715,58.57800445366925,0.1782003902024944
"enzeobrunelic",8351,472,2,True,True,30.700301650081677,8.957139680294217,70.82393592614622,0.22992563952749157
"rasiegcisitrook",8352,472,2,True,True,24.967579147742484,9.272789986171434,62.860676514527604,0.19528979552092288
"vibiinedla",8353,472,2,True,True,25.577348825354736,7.980285269126715,68.79940402104582,0.22071253170364863
"hokdurnanemtal",8354,472,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"gelgegibnehdo",8355,472,1,False,False,"","","",""
"enzeobrunelic",8356,472,2,True,True,26.987850983930645,8.694917134071533,67.78210632907103,0.21619595813779818
"lowmeginqodonvar",8357,472,2,True,True,23.357568163025107,10.784860332140056,53.82712679305192,0.1602468793118005
"ardoro",8358,472,2,True,True,26.441252292545517,11.086195596094544,58.072350456638425,0.17624218332462777
"duotutholechquaig",8359,472,2,True,True,27.486623151828528,10.114189476482064,63.203230092637895,0.1966982941551346
"vamquanireavipru",8360,907,1,False,False,"","","",""
"aturrooqel",8361,907,2,True,True,14.732925003238988,3.1866512804668505,78.37054570109957,0.2674626143020201
"vamquanireavipru",8362,907,2,False,False,23.75829444277281,23.7582944427728,4.4860716168300844e-14,1.0280580788568942e-16
